Q31L15	Q31NL0	0.623
Q31L15	Q31NR2	0.773
Q31L15	Q31NV7	0.63
Q31L15	Q31QK5	0.67
Q31L15	Q31RF4	0.665
Q31L15	Q54705	0.63
Q31L16	Q31L17	0.801
Q31L16	Q31L18	0.808
Q31L16	Q31L19	0.758
Q31L16	Q31L20	0.972
Q31L16	Q31L21	0.893
Q31L16	Q31L22	0.786
Q31L16	Q31L23	0.909
Q31L16	Q31L28	0.963
Q31L16	Q31L29	0.856
Q31L16	Q31L30	0.708
Q31L16	Q31L31	0.597
Q31L16	Q31L33	0.634
Q31L16	Q31L34	0.956
Q31L16	Q31N38	0.731
Q31L16	Q31N52	0.943
Q31L16	Q31PL2	0.667
Q31L16	Q31PV3	0.873
Q31L16	Q31QE3	0.902
Q31L16	Q31QK4	0.705
Q31L16	Q31QK5	0.816
Q31L16	Q31SC5	0.668
Q31L16	Q79AV0	0.784
Q31L16	Q9R6W2	0.639
Q31L17	Q31L18	0.965
Q31L17	Q31L19	0.985
Q31L17	Q31L20	0.884
Q31L17	Q31L21	0.988
Q31L17	Q31L22	0.956
Q31L17	Q31L23	0.862
Q31L17	Q31L28	0.824
Q31L17	Q31L29	0.783
Q31L17	Q31L30	0.699
Q31L17	Q31L31	0.963
Q31L17	Q31L33	0.98
Q31L17	Q31L34	0.786
Q31L17	Q31LJ0	0.71
Q31L17	Q31LJ5	0.736
Q31L17	Q31LM4	0.596
Q31L17	Q31LM9	0.638
Q31L17	Q31LX8	0.92
Q31L17	Q31MB7	0.782
Q31L17	Q31N38	0.796
Q31L17	Q31N52	0.605
Q31L17	Q31NR2	0.881
Q31L17	Q31NV7	0.71
Q31L17	Q31PC1	0.846
Q31L17	Q31PL2	0.733
Q31L17	Q31PS1	0.635
Q31L17	Q31PV3	0.724
Q31L17	Q31QF5	0.851
Q31L17	Q31QK3	0.769
Q31L17	Q31QK4	0.952
Q31L17	Q31QK5	0.933
Q31L17	Q31QK6	0.812
Q31L17	Q79AV0	0.677
Q31L17	Q79PF4	0.77
Q31L17	Q9R6W2	0.675
Q31L17	Q9Z3H5	0.96
Q31L18	Q31L19	0.955
Q31L18	Q31L20	0.89
Q31L18	Q31L21	0.983
Q31L18	Q31L22	0.929
Q31L18	Q31L23	0.809
Q31L18	Q31L28	0.906
Q31L18	Q31L29	0.876
Q31L18	Q31L30	0.693
Q31L18	Q31L31	0.952
Q31L18	Q31L33	0.964
Q31L18	Q31L34	0.788
Q31L18	Q31LX8	0.742
Q31L18	Q31N38	0.705
Q31L18	Q31N52	0.72
Q31L18	Q31NR1	0.688
Q31L18	Q31NR2	0.84
Q31L18	Q31P67	0.79
Q31L18	Q31PL2	0.726
Q31L18	Q31PV3	0.718
Q31L18	Q31PV6	0.735
Q31L18	Q31QE3	0.668
Q31L18	Q31QK3	0.832
Q31L18	Q31QK4	0.979
Q31L18	Q31QK5	0.892
Q31L18	Q31S72	0.656
Q31L18	Q79AV0	0.657
Q31L18	Q79PF4	0.662
Q31L18	Q9R6W2	0.618
Q31L18	Q9Z3H5	0.895
Q31L19	Q31L20	0.934
Q31L19	Q31L21	0.988
Q31L19	Q31L22	0.981
Q31L19	Q31L23	0.887
Q31L19	Q31L28	0.904
Q31L19	Q31L29	0.709
Q31L19	Q31L30	0.826
Q31L19	Q31L31	0.976
Q31L19	Q31L33	0.978
Q31L19	Q31L34	0.883
Q31L19	Q31L59	0.653
Q31L19	Q31LJ1	0.66
Q31L19	Q31LJ5	0.788
Q31L19	Q31LL9	0.771
Q31L19	Q31LM9	0.705
Q31L19	Q31LU5	0.896
Q31L19	Q31LX8	0.888
Q31L19	Q31MB7	0.696
Q31L19	Q31N15	0.695
Q31L19	Q31N17	0.683
Q31L19	Q31N38	0.835
Q31L19	Q31N52	0.829
Q31L19	Q31NR2	0.844
Q31L19	Q31P08	0.831
Q31L19	Q31P66	0.768
Q31L19	Q31PL2	0.832
Q31L19	Q31PL8	0.75
Q31L19	Q31PT6	0.643
Q31L19	Q31PV3	0.789
Q31L19	Q31PV6	0.681
Q31L19	Q31QE3	0.846
Q31L19	Q31QF2	0.716
Q31L19	Q31QK3	0.829
Q31L19	Q31QK4	0.967
Q31L19	Q31QK5	0.973
Q31L19	Q31QK6	0.911
Q31L19	Q31R70	0.799
Q31L19	Q31RG1	0.647
Q31L19	Q31SB9	0.645
Q31L19	Q31SC5	0.684
Q31L19	Q79AV0	0.758
Q31L19	Q79N42	0.748
Q31L19	Q79PF4	0.836
Q31L19	Q7X4K8	0.67
Q31L19	Q9R6W2	0.676
Q31L19	Q9Z3H5	0.957
Q31L20	Q31L21	0.936
Q31L20	Q31L22	0.874
Q31L20	Q31L23	0.989
Q31L20	Q31L28	0.997
Q31L20	Q31L29	0.945
Q31L20	Q31L30	0.691
Q31L20	Q31L31	0.905
Q31L20	Q31L33	0.905
Q31L20	Q31L34	0.992
Q31L20	Q31LJ5	0.733
Q31L20	Q31LX8	0.709
Q31L20	Q31MB7	0.618
Q31L20	Q31N38	0.742
Q31L20	Q31N52	0.988
Q31L20	Q31NT0	0.622
Q31L20	Q31P66	0.991
Q31L20	Q31P67	0.758
Q31L20	Q31PL2	0.754
Q31L20	Q31PV3	0.977
Q31L20	Q31PV6	0.969
Q31L20	Q31QE3	0.913
Q31L20	Q31QK4	0.931
Q31L20	Q31QK5	0.919
Q31L20	Q31RE0	0.721
Q31L20	Q31SC5	0.947
Q31L20	Q79AV0	0.961
Q31L20	Q79PF4	0.729
Q31L20	Q9R6W2	0.634
Q31L20	Q9Z3H5	0.799
Q31L21	Q31L22	0.989
Q31L21	Q31L23	0.926
Q31L21	Q31L28	0.949
Q31L21	Q31L29	0.834
Q31L21	Q31L30	0.788
Q31L21	Q31L31	0.971
Q31L21	Q31L33	0.995
Q31L21	Q31L34	0.957
Q31L21	Q31LJ0	0.667
Q31L21	Q31LJ5	0.728
Q31L21	Q31LU5	0.67
Q31L21	Q31LX8	0.93
Q31L21	Q31MB5	0.762
Q31L21	Q31MB7	0.769
Q31L21	Q31MY7	0.636
Q31L21	Q31N38	0.893
Q31L21	Q31N52	0.858
Q31L21	Q31NR2	0.901
Q31L21	Q31NZ1	0.838
Q31L21	Q31PL2	0.87
Q31L21	Q31PS1	0.592
Q31L21	Q31PV3	0.903
Q31L21	Q31PV6	0.853
Q31L21	Q31PW1	0.77
Q31L21	Q31QE3	0.744
Q31L21	Q31QF5	0.698
Q31L21	Q31QJ8	0.616
Q31L21	Q31QK3	0.819
Q31L21	Q31QK4	0.99
Q31L21	Q31QK5	0.981
Q31L21	Q31QK6	0.898
Q31L21	Q31S72	0.639
Q31L21	Q79AV0	0.834
Q31L21	Q79PF4	0.795
Q31L21	Q9R6W2	0.757
Q31L21	Q9Z3H5	0.96
Q31L22	Q31L23	0.813
Q31L22	Q31L31	0.869
Q31L22	Q31L33	0.934
Q31L22	Q31LL9	0.698
Q31L22	Q31N38	0.736
Q31L22	Q31NR2	0.711
Q31L22	Q31P73	0.612
Q31L22	Q31PV6	0.683
Q31L22	Q31QK3	0.87
Q31L22	Q31QK4	0.941
Q31L22	Q31QK5	0.929
Q31L22	Q31QK6	0.869
Q31L22	Q9Z3H5	0.914
Q31L23	Q31L28	0.985
Q31L23	Q31L29	0.955
Q31L23	Q31L30	0.663
Q31L23	Q31L31	0.89
Q31L23	Q31L33	0.906
Q31L23	Q31L34	0.984
Q31L23	Q31LJ5	0.696
Q31L23	Q31N38	0.704
Q31L23	Q31N52	0.975
Q31L23	Q31NV8	0.738
Q31L23	Q31P66	0.941
Q31L23	Q31P67	0.77
Q31L23	Q31PL2	0.612
Q31L23	Q31PV3	0.978
Q31L23	Q31PV6	0.912
Q31L23	Q31QE3	0.831
Q31L23	Q31QK4	0.782
Q31L23	Q31QK5	0.775
Q31L23	Q31SC5	0.887
Q31L23	Q79AV0	0.962
Q31L23	Q79PF4	0.655
Q31L23	Q8KPT7	0.714
Q31L26	Q31M23	0.622
Q31L26	Q31M29	0.739
Q31L26	Q31M49	0.646
Q31L26	Q31MQ3	0.687
Q31L26	Q31PK1	0.784
Q31L26	Q31Q19	0.732
Q31L26	Q31Q65	0.662
Q31L26	Q31QV6	0.744
Q31L26	Q31RE9	0.644
Q31L26	Q31RH4	0.681
Q31L26	Q31S42	0.589
Q31L28	Q31L29	0.961
Q31L28	Q31L30	0.867
Q31L28	Q31L31	0.912
Q31L28	Q31L33	0.912
Q31L28	Q31L34	0.992
Q31L28	Q31LJ5	0.757
Q31L28	Q31LM9	0.769
Q31L28	Q31LU5	0.63
Q31L28	Q31LX8	0.711
Q31L28	Q31MB7	0.674
Q31L28	Q31N15	0.645
Q31L28	Q31N17	0.656
Q31L28	Q31N38	0.732
Q31L28	Q31N52	0.99
Q31L28	Q31NV8	0.746
Q31L28	Q31P66	0.972
Q31L28	Q31PL2	0.849
Q31L28	Q31PV3	0.985
Q31L28	Q31PV6	0.969
Q31L28	Q31QE3	0.954
Q31L28	Q31QK4	0.842
Q31L28	Q31QK5	0.864
Q31L28	Q31RE0	0.859
Q31L28	Q31SC5	0.961
Q31L28	Q79AV0	0.959
Q31L28	Q79PF4	0.816
Q31L28	Q9R6W2	0.742
Q31L28	Q9Z3H5	0.718
Q31L29	Q31L30	0.802
Q31L29	Q31L31	0.87
Q31L29	Q31L33	0.888
Q31L29	Q31L34	0.941
Q31L29	Q31LJ5	0.688
Q31L29	Q31N38	0.779
Q31L29	Q31N52	0.892
Q31L29	Q31P66	0.88
Q31L29	Q31PV3	0.888
Q31L29	Q31PV6	0.91
Q31L29	Q31QE3	0.749
Q31L29	Q31QK4	0.701
Q31L29	Q31QK5	0.847
Q31L29	Q79AV0	0.879
Q31L30	Q31L31	0.803
Q31L30	Q31L33	0.809
Q31L30	Q31L34	0.882
Q31L30	Q31L59	0.674
Q31L30	Q31L83	0.841
Q31L30	Q31LJ5	0.767
Q31L30	Q31LM9	0.785
Q31L30	Q31LU5	0.649
Q31L30	Q31MH9	0.858
Q31L30	Q31N15	0.974
Q31L30	Q31N17	0.974
Q31L30	Q31N38	0.819
Q31L30	Q31PL2	0.732
Q31L30	Q31QE3	0.799
Q31L30	Q31QK4	0.7
Q31L30	Q31QK5	0.828
Q31L30	Q31RG0	0.666
Q31L30	Q31SC5	0.636
Q31L30	Q79PF4	0.69
Q31L30	Q7X4K8	0.64
Q31L30	Q9R6W2	0.652
Q31L30	Q9Z3H5	0.649
Q31L31	Q31L33	0.974
Q31L31	Q31L34	0.895
Q31L31	Q31LJ0	0.816
Q31L31	Q31LX8	0.89
Q31L31	Q31MB7	0.644
Q31L31	Q31N38	0.756
Q31L31	Q31N52	0.783
Q31L31	Q31NR2	0.885
Q31L31	Q31PL2	0.737
Q31L31	Q31PV3	0.787
Q31L31	Q31QK3	0.777
Q31L31	Q31QK4	0.984
Q31L31	Q31QK5	0.901
Q31L31	Q79AV0	0.709
Q31L31	Q79PF4	0.864
Q31L31	Q9Z3H5	0.96
Q31L33	Q31L34	0.913
Q31L33	Q31L35	0.591
Q31L33	Q31LX8	0.916
Q31L33	Q31MB7	0.775
Q31L33	Q31ME6	0.759
Q31L33	Q31N38	0.833
Q31L33	Q31N52	0.824
Q31L33	Q31NR2	0.868
Q31L33	Q31P67	0.81
Q31L33	Q31PL2	0.85
Q31L33	Q31PV3	0.852
Q31L33	Q31PV6	0.778
Q31L33	Q31QE3	0.708
Q31L33	Q31QK3	0.822
Q31L33	Q31QK4	0.988
Q31L33	Q31QK5	0.961
Q31L33	Q31QK6	0.869
Q31L33	Q79AV0	0.832
Q31L33	Q79PF4	0.777
Q31L33	Q9R6W2	0.706
Q31L33	Q9Z3H5	0.969
Q31L34	Q31L35	0.615
Q31L34	Q31L83	0.739
Q31L34	Q31LJ5	0.726
Q31L34	Q31LM9	0.693
Q31L34	Q31LX8	0.613
Q31L34	Q31N15	0.681
Q31L34	Q31N17	0.733
Q31L34	Q31N38	0.702
Q31L34	Q31N52	0.981
Q31L34	Q31P66	0.972
Q31L34	Q31PL2	0.788
Q31L34	Q31PV3	0.983
Q31L34	Q31PV6	0.968
Q31L34	Q31QE3	0.949
Q31L34	Q31QK4	0.918
Q31L34	Q31QK5	0.878
Q31L34	Q31RE0	0.773
Q31L34	Q31SC5	0.957
Q31L34	Q79AV0	0.934
Q31L34	Q79PF4	0.758
Q31L34	Q9R6W2	0.651
Q31L34	Q9Z3H5	0.695
Q31L35	Q31NR2	0.672
Q31L36	Q31LF2	0.716
Q31L36	Q31LP4	0.65
Q31L36	Q31LW2	0.616
Q31L36	Q31MF3	0.809
Q31L36	Q31P47	0.632
Q31L36	Q31PM2	0.707
Q31L36	Q31PX5	0.795
Q31L36	Q31QQ4	0.652
Q31L36	Q31QZ9	0.638
Q31L36	Q31R18	0.638
Q31L36	Q8GJM0	0.735
Q31L36	Q9Z3G5	0.677
Q31L49	Q31LU7	0.722
Q31L56	Q31QE3	0.71
Q31L56	Q31QL4	0.6
Q31L59	Q31L83	0.622
Q31L59	Q31LE9	0.66
Q31L59	Q31LJ0	0.65
Q31L59	Q31LJ5	0.65
Q31L59	Q31LK9	0.797
Q31L59	Q31LL9	0.724
Q31L59	Q31LM9	0.632
Q31L59	Q31LQ7	0.67
Q31L59	Q31LV9	0.647
Q31L59	Q31LX8	0.68
Q31L59	Q31LY1	0.787
Q31L59	Q31M07	0.68
Q31L59	Q31M41	0.686
Q31L59	Q31M58	0.76
Q31L59	Q31MA8	0.662
Q31L59	Q31ME6	0.626
Q31L59	Q31MH4	0.64
Q31L59	Q31ML0	0.669
Q31L59	Q31MY4	0.692
Q31L59	Q31MY7	0.808
Q31L59	Q31N15	0.639
Q31L59	Q31N17	0.62
Q31L59	Q31N24	0.656
Q31L59	Q31N38	0.716
Q31L59	Q31N86	0.812
Q31L59	Q31NB2	0.758
Q31L59	Q31NB3	0.721
Q31L59	Q31NC9	0.631
Q31L59	Q31NJ5	0.65
Q31L59	Q31NQ0	0.609
Q31L59	Q31NS1	0.694
Q31L59	Q31P62	0.66
Q31L59	Q31P73	0.8
Q31L59	Q31P93	0.715
Q31L59	Q31PD8	0.794
Q31L59	Q31PD9	0.8
Q31L59	Q31PI7	0.71
Q31L59	Q31PL1	0.788
Q31L59	Q31PL2	0.658
Q31L59	Q31PL8	0.668
Q31L59	Q31PN3	0.65
Q31L59	Q31PP7	0.674
Q31L59	Q31PS1	0.632
Q31L59	Q31PV4	0.769
Q31L59	Q31PV6	0.635
Q31L59	Q31PW3	0.722
Q31L59	Q31Q43	0.717
Q31L59	Q31Q65	0.603
Q31L59	Q31QC6	0.645
Q31L59	Q31QD7	0.81
Q31L59	Q31QE3	0.63
Q31L59	Q31QF2	0.749
Q31L59	Q31QF3	0.658
Q31L59	Q31QG3	0.601
Q31L59	Q31QJ2	0.695
Q31L59	Q31QJ8	0.753
Q31L59	Q31QK4	0.659
Q31L59	Q31QK5	0.724
Q31L59	Q31QK6	0.813
Q31L59	Q31QL9	0.659
Q31L59	Q31QN3	0.661
Q31L59	Q31QN4	0.692
Q31L59	Q31QQ3	0.644
Q31L59	Q31QU9	0.773
Q31L59	Q31QV2	0.769
Q31L59	Q31QY2	0.794
Q31L59	Q31R70	0.637
Q31L59	Q31RF1	0.742
Q31L59	Q31RF4	0.617
Q31L59	Q31RF9	0.776
Q31L59	Q31RG0	0.818
Q31L59	Q31RG1	0.804
Q31L59	Q31RG2	0.831
Q31L59	Q31RJ0	0.656
Q31L59	Q31RK5	0.662
Q31L59	Q31RM7	0.68
Q31L59	Q31RP2	0.692
Q31L59	Q31RP7	0.806
Q31L59	Q31RX9	0.787
Q31L59	Q31S19	0.667
Q31L59	Q31S39	0.792
Q31L59	Q31SC5	0.673
Q31L59	Q54705	0.783
Q31L59	Q54709	0.696
Q31L59	Q54734	0.613
Q31L59	Q54764	0.602
Q31L59	Q54776	0.711
Q31L59	Q55357	0.769
Q31L59	Q59984	0.799
Q31L59	Q79N42	0.638
Q31L59	Q7X4K8	0.711
Q31L59	Q8GMR7	0.673
Q31L59	Q8GMR8	0.708
Q31L59	Q8GMT0	0.808
Q31L59	Q8VW88	0.817
Q31L59	Q935Z3	0.806
Q31L59	Q9L4P4	0.753
Q31L59	Q9R6W2	0.721
Q31L59	Q9Z3G5	0.655
Q31L76	Q31ND9	0.8
Q31L76	Q31RC4	0.757
Q31L79	Q9KHI5	0.998
Q31L83	Q31LJ5	0.729
Q31L83	Q31LM9	0.731
Q31L83	Q31MH9	0.677
Q31L83	Q31N15	0.871
Q31L83	Q31N17	0.871
Q31L83	Q31N38	0.753
Q31L83	Q31PC1	0.612
Q31L83	Q31PL2	0.648
Q31L83	Q31PV3	0.644
Q31L83	Q31QK4	0.635
Q31L83	Q31QK5	0.84
Q31L83	Q31RF1	0.802
Q31L83	Q79PF4	0.683
Q31L96	Q31LK8	0.7
Q31L96	Q31N24	0.641
Q31L96	Q31QK9	0.685
Q31L96	Q31R76	0.676
Q31LA0	Q31M29	0.644
Q31LA0	Q31QM9	0.68
Q31LA3	Q31M58	0.61
Q31LA3	Q31M79	0.645
Q31LA3	Q31QL1	0.791
Q31LA3	Q55041	0.614
Q31LA3	Q59943	0.607
Q31LB8	Q31PX4	0.647
Q31LC2	Q31N38	0.656
Q31LC2	Q31P93	0.716
Q31LC2	Q31RM7	0.681
Q31LC2	Q9L4P3	0.74
Q31LC9	Q31Q76	0.755
Q31LC9	Q31QT5	0.749
Q31LC9	Q31QY8	0.72
Q31LD7	Q31QR3	0.624
Q31LE1	Q31Q06	0.686
Q31LE1	Q31QR5	0.63
Q31LE4	Q31M96	0.735
Q31LE4	Q31N93	0.779
Q31LE4	Q31PM0	0.751
Q31LE9	Q31LJ5	0.665
Q31LE9	Q31N38	0.75
Q31LE9	Q31PL2	0.647
Q31LE9	Q31QJ2	0.639
Q31LE9	Q31QK5	0.632
Q31LE9	Q31QY2	0.713
Q31LE9	Q8GMR7	0.738
Q31LE9	Q9Z3H5	0.652
Q31LF0	Q31MQ7	0.748
Q31LF0	Q8GIS8	0.769
Q31LF2	Q31MF3	0.704
Q31LF2	Q31MS0	0.661
Q31LF2	Q31MU1	0.668
Q31LF2	Q31N58	0.781
Q31LF2	Q31PN5	0.791
Q31LF2	Q31Q06	0.642
Q31LF2	Q31QS5	0.753
Q31LF3	Q31PX4	0.674
Q31LF9	Q31PI6	0.754
Q31LF9	Q31QC6	0.651
Q31LF9	Q31QQ0	0.651
Q31LF9	Q31SC8	0.643
Q31LF9	Q55024	0.731
Q31LG5	Q31QF2	0.795
Q31LH6	Q31PF2	0.643
Q31LH6	Q31PP6	0.652
Q31LH6	Q31PZ6	0.811
Q31LH6	Q8GMR3	0.631
Q31LH6	Q935Y4	0.8
Q31LJ0	Q31LJ1	0.999
Q31LJ0	Q31LJ5	0.732
Q31LJ0	Q31LM4	0.653
Q31LJ0	Q31LM9	0.819
Q31LJ0	Q31LX8	0.658
Q31LJ0	Q31ME6	0.777
Q31LJ0	Q31ML0	0.647
Q31LJ0	Q31N38	0.705
Q31LJ0	Q31N64	0.708
Q31LJ0	Q31NJ5	0.635
Q31LJ0	Q31NL0	0.627
Q31LJ0	Q31NL7	0.993
Q31LJ0	Q31NT9	0.999
Q31LJ0	Q31NU0	0.95
Q31LJ0	Q31NV7	0.753
Q31LJ0	Q31NV8	0.716
Q31LJ0	Q31P07	0.672
Q31LJ0	Q31P08	0.779
Q31LJ0	Q31PD0	0.621
Q31LJ0	Q31PI7	0.998
Q31LJ0	Q31PP7	0.676
Q31LJ0	Q31PR9	0.95
Q31LJ0	Q31PS1	0.694
Q31LJ0	Q31PW1	0.833
Q31LJ0	Q31QF5	0.894
Q31LJ0	Q31QK5	0.694
Q31LJ0	Q31QV2	0.997
Q31LJ0	Q31RA2	0.902
Q31LJ0	Q31RE4	0.745
Q31LJ0	Q31RF1	0.661
Q31LJ0	Q31RF3	0.899
Q31LJ0	Q31RF4	0.745
Q31LJ0	Q31RJ0	0.79
Q31LJ0	Q31S00	0.611
Q31LJ0	Q54705	0.754
Q31LJ0	Q8KPT7	0.729
Q31LJ0	Q935X4	0.592
Q31LJ1	Q31LJ5	0.7
Q31LJ1	Q31LM9	0.741
Q31LJ1	Q31ME6	0.828
Q31LJ1	Q31ML0	0.663
Q31LJ1	Q31MS2	0.59
Q31LJ1	Q31N38	0.686
Q31LJ1	Q31NJ5	0.669
Q31LJ1	Q31NL7	0.995
Q31LJ1	Q31NT9	0.999
Q31LJ1	Q31NU0	0.95
Q31LJ1	Q31NV7	0.736
Q31LJ1	Q31P07	0.621
Q31LJ1	Q31P08	0.797
Q31LJ1	Q31PD0	0.612
Q31LJ1	Q31PI7	0.998
Q31LJ1	Q31PP7	0.671
Q31LJ1	Q31PR9	0.95
Q31LJ1	Q31PS1	0.674
Q31LJ1	Q31PW1	0.835
Q31LJ1	Q31QF5	0.912
Q31LJ1	Q31QK5	0.707
Q31LJ1	Q31QV2	0.997
Q31LJ1	Q31RA2	0.87
Q31LJ1	Q31RE4	0.682
Q31LJ1	Q31RF1	0.748
Q31LJ1	Q31RF3	0.904
Q31LJ1	Q31RF4	0.74
Q31LJ1	Q31RJ0	0.768
Q31LJ1	Q31S00	0.595
Q31LJ1	Q54705	0.679
Q31LJ1	Q8KPT7	0.753
Q31LJ1	Q935X4	0.664
Q31LJ3	Q31LW2	0.796
Q31LJ3	Q31MF5	0.76
Q31LJ3	Q31QU3	0.703
Q31LJ3	Q31QV8	0.643
Q31LJ5	Q31LK9	0.663
Q31LJ5	Q31LM9	0.712
Q31LJ5	Q31LQ7	0.79
Q31LJ5	Q31LU5	0.815
Q31LJ5	Q31LX8	0.723
Q31LJ5	Q31ME6	0.687
Q31LJ5	Q31ML0	0.694
Q31LJ5	Q31ML1	0.798
Q31LJ5	Q31MS2	0.703
Q31LJ5	Q31MY7	0.726
Q31LJ5	Q31N15	0.766
Q31LJ5	Q31N17	0.752
Q31LJ5	Q31N38	0.75
Q31LJ5	Q31N52	0.66
Q31LJ5	Q31NB2	0.75
Q31LJ5	Q31NC9	0.813
Q31LJ5	Q31NG7	0.692
Q31LJ5	Q31NJ5	0.725
Q31LJ5	Q31NS1	0.716
Q31LJ5	Q31NT9	0.697
Q31LJ5	Q31NV7	0.753
Q31LJ5	Q31NZ1	0.701
Q31LJ5	Q31P08	0.751
Q31LJ5	Q31P66	0.623
Q31LJ5	Q31P73	0.609
Q31LJ5	Q31P93	0.872
Q31LJ5	Q31PC1	0.694
Q31LJ5	Q31PD8	0.634
Q31LJ5	Q31PD9	0.743
Q31LJ5	Q31PI7	0.706
Q31LJ5	Q31PL2	0.744
Q31LJ5	Q31PL8	0.768
Q31LJ5	Q31PN3	0.85
Q31LJ5	Q31PP7	0.766
Q31LJ5	Q31PS1	0.788
Q31LJ5	Q31PT6	0.832
Q31LJ5	Q31PV3	0.65
Q31LJ5	Q31PV4	0.772
Q31LJ5	Q31PV6	0.74
Q31LJ5	Q31PW1	0.69
Q31LJ5	Q31PW3	0.762
Q31LJ5	Q31Q43	0.758
Q31LJ5	Q31QC4	0.658
Q31LJ5	Q31QC6	0.825
Q31LJ5	Q31QD7	0.665
Q31LJ5	Q31QE3	0.773
Q31LJ5	Q31QF2	0.671
Q31LJ5	Q31QF5	0.674
Q31LJ5	Q31QI4	0.747
Q31LJ5	Q31QJ2	0.75
Q31LJ5	Q31QK4	0.7
Q31LJ5	Q31QK5	0.778
Q31LJ5	Q31QK6	0.748
Q31LJ5	Q31QL0	0.648
Q31LJ5	Q31QL4	0.683
Q31LJ5	Q31QL9	0.737
Q31LJ5	Q31QN4	0.639
Q31LJ5	Q31QQ0	0.759
Q31LJ5	Q31QQ3	0.734
Q31LJ5	Q31QS4	0.688
Q31LJ5	Q31QU9	0.752
Q31LJ5	Q31QV2	0.721
Q31LJ5	Q31QV3	0.725
Q31LJ5	Q31QY2	0.612
Q31LJ5	Q31QY6	0.774
Q31LJ5	Q31R70	0.614
Q31LJ5	Q31RA2	0.724
Q31LJ5	Q31RE4	0.769
Q31LJ5	Q31RF0	0.803
Q31LJ5	Q31RF1	0.682
Q31LJ5	Q31RF3	0.75
Q31LJ5	Q31RF4	0.769
Q31LJ5	Q31RF9	0.75
Q31LJ5	Q31RG1	0.728
Q31LJ5	Q31RG2	0.705
Q31LJ5	Q31RJ0	0.749
Q31LJ5	Q31RK5	0.749
Q31LJ5	Q31RM7	0.782
Q31LJ5	Q31RP7	0.687
Q31LJ5	Q31RZ4	0.718
Q31LJ5	Q31RZ5	0.638
Q31LJ5	Q31S00	0.623
Q31LJ5	Q31S39	0.703
Q31LJ5	Q31SB9	0.812
Q31LJ5	Q55357	0.688
Q31LJ5	Q59984	0.668
Q31LJ5	Q79N42	0.825
Q31LJ5	Q7X4K8	0.701
Q31LJ5	Q8VW88	0.722
Q31LJ5	Q935X8	0.649
Q31LJ5	Q9L4P3	0.607
Q31LJ5	Q9L4P4	0.638
Q31LJ5	Q9R6W2	0.721
Q31LJ5	Q9Z3G5	0.612
Q31LK1	Q31LY9	0.785
Q31LK1	Q31NM6	0.759
Q31LK1	Q31P62	0.803
Q31LK1	Q31PI6	0.829
Q31LK1	Q31QL9	0.832
Q31LK1	Q31RM5	0.764
Q31LK8	Q31LK9	0.781
Q31LK8	Q31LL0	0.683
Q31LK8	Q31LP4	0.626
Q31LK8	Q31LW2	0.599
Q31LK8	Q31MG8	0.655
Q31LK8	Q31N55	0.703
Q31LK8	Q31NS8	0.633
Q31LK8	Q31P47	0.671
Q31LK8	Q31P62	0.644
Q31LK8	Q31PD8	0.688
Q31LK8	Q31PD9	0.769
Q31LK8	Q31PF9	0.65
Q31LK8	Q31PS0	0.674
Q31LK8	Q31PX5	0.753
Q31LK8	Q31PY6	0.766
Q31LK8	Q31PZ6	0.682
Q31LK8	Q31Q37	0.708
Q31LK8	Q31QG3	0.708
Q31LK8	Q31QK9	0.782
Q31LK8	Q31QQ3	0.598
Q31LK8	Q31QQ4	0.784
Q31LK8	Q31RF9	0.766
Q31LK8	Q31RG0	0.737
Q31LK8	Q31RG1	0.822
Q31LK8	Q31RG2	0.741
Q31LK8	Q31RP7	0.756
Q31LK8	Q31RW6	0.685
Q31LK8	Q31S11	0.668
Q31LK8	Q31S19	0.642
Q31LK8	Q44115	0.801
Q31LK8	Q44116	0.75
Q31LK8	Q9Z3G5	0.966
Q31LK9	Q31LM9	0.692
Q31LK9	Q31LQ7	0.659
Q31LK9	Q31LS0	0.694
Q31LK9	Q31LU5	0.66
Q31LK9	Q31LY1	0.754
Q31LK9	Q31M41	0.731
Q31LK9	Q31ME6	0.716
Q31LK9	Q31ML0	0.622
Q31LK9	Q31ML1	0.638
Q31LK9	Q31N38	0.767
Q31LK9	Q31N86	0.785
Q31LK9	Q31NJ5	0.688
Q31LK9	Q31NZ1	0.663
Q31LK9	Q31P07	0.605
Q31LK9	Q31P08	0.68
Q31LK9	Q31P52	0.699
Q31LK9	Q31P74	0.606
Q31LK9	Q31PD8	0.916
Q31LK9	Q31PD9	0.937
Q31LK9	Q31PI7	0.731
Q31LK9	Q31PL8	0.79
Q31LK9	Q31PP7	0.715
Q31LK9	Q31PS1	0.731
Q31LK9	Q31PV4	0.819
Q31LK9	Q31PV6	0.747
Q31LK9	Q31QD7	0.817
Q31LK9	Q31QK5	0.794
Q31LK9	Q31QL0	0.652
Q31LK9	Q31QV2	0.737
Q31LK9	Q31QV3	0.617
Q31LK9	Q31RF0	0.651
Q31LK9	Q31RF1	0.827
Q31LK9	Q31RF9	0.943
Q31LK9	Q31RG0	0.918
Q31LK9	Q31RG1	0.943
Q31LK9	Q31RG2	0.939
Q31LK9	Q31RJ0	0.679
Q31LK9	Q31RM7	0.777
Q31LK9	Q31RP7	0.916
Q31LK9	Q31RZ4	0.74
Q31LK9	Q44115	0.79
